"","compound","CAS","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","unit.conc.enzymes.Clint","X","conc.enzymes.Clint","Culture.condition","Culture.material","Culture.medium","Hepatocytes","HEPES.added","Incubation.volume..mL.","L.glutamine.Glutamax.added","Medium.movement","Other.constituents.added.","Sampling","Serum.albumin.added","Source","Species","Use.CO2.incubator","scaling.factor","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Fuinc","method.Fuinc"
"224","Midazolam","59467-70-8",12.87,"ul/min/10^6 cells","hep","Louisse 2020","Vivares.et.al...2015_2","10^6 cell/ml",308,0.43,"plated","liver chip","Ham's F-12/WME","primary","yes",1.4,"yes","flow","yes","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0474819154098551,0.0906591602419724,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,43.3361102587819,31.096249012154,25.7419157544818,21.8964671558555,38.1545633555824,17.1254440015029,16.9093439970522,1.96390123181703,6.60782669658515,21.3091685291641,7.16012077180092,"RodgersRowland",0.671,"in silico"
"225","Midazolam","59467-70-8",9.1,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",317,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0474819154098551,0.0906591602419724,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",3.41,6.19,3.97,3.95,"ChemAxon","no",0.99989137292845,0,0.000108627071550349,5,43.3361102587819,31.096249012154,25.7419157544818,21.8964671558555,38.1545633555824,17.1254440015029,16.9093439970522,1.96390123181703,6.60782669658515,21.3091685291641,7.16012077180092,"RodgersRowland",0.467,"in silico"
"226","Naloxone","465-65-6",71.3,"ul/min/10^6 cells","hep","Louisse 2020","Akabane.et.al...2012_1","10^6 cell/ml",2,0.1,"suspension","24-well plate","WME","primary","yes",0.5,"yes","no","no","medium + cells","no","fresh","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"227","Naloxone","465-65-6",60.4,"ul/min/10^6 cells","hep","Louisse 2020","Akabane.et.al...2012_2","10^6 cell/ml",5,0.1,"suspension","24-well plate","WME","primary","yes",0.5,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"228","Naloxone","465-65-6",71,"ul/min/10^6 cells","hep","Louisse 2020","Blanchard.et.al...2005_1","10^6 cell/ml",13,1.5,"plated","24-well plate","WME","primary","no",0.5,"yes","no","yes","medium","no","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.893,"in silico"
"229","Naloxone","465-65-6",23,"ul/min/10^6 cells","hep","Louisse 2020","Blanchard.et.al...2005_2","10^6 cell/ml",16,1.5,"plated","24-well plate","serum","primary","no",0.5,"no","no","no","medium","yes","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.893,"in silico"
"230","Naloxone","465-65-6",118,"ul/min/10^6 cells","hep","Louisse 2020","Blanchard.et.al...2005_3","10^6 cell/ml",19,2,"suspension","24-well plate","WME","primary","no",0.5,"yes","no","yes","medium + cells","no","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.862,"in silico"
"231","Naloxone","465-65-6",141,"ul/min/10^6 cells","hep","Louisse 2020","Blanchard.et.al...2005_4","10^6 cell/ml",22,2,"suspension","24-well plate","serum","primary","no",0.5,"no","no","no","medium + cells","yes","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.862,"in silico"
"232","Naloxone","465-65-6",26.7,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",67,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"233","Naloxone","465-65-6",30.9,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",85,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"234","Naloxone","465-65-6",16.9,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",100,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"235","Naloxone","465-65-6",14.6,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",116,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.994,"in silico"
"236","Naloxone","465-65-6",30,"ul/min/10^6 cells","hep","Louisse 2020","Heinle.et.al...2015","10^6 cell/ml",137,0.5,"suspension","384-well plate","WME","primary","yes",0.025,"yes","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.963,"in silico"
"237","Naloxone","465-65-6",32.3,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",149,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.978,"in silico"
"238","Naloxone","465-65-6",28,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",183,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"239","Naloxone","465-65-6",16.5,"ul/min/10^6 cells","hep","Louisse 2020","Lave.et.al...1997","10^6 cell/ml",197,1.5,"plated","culture dish","WME","primary","no",1,"no","no","no","medium + cells","yes","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.893,"in silico"
"240","Naloxone","465-65-6",216,"ul/min/10^6 cells","hep","Louisse 2020","McGinnity.et.al...2004","10^6 cell/ml",210,1,"suspension","vial","DMEM","primary","yes",0.5,"no","shaking","yes","medium + cells","no","fresh","human","no",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"241","Naloxone","465-65-6",18.31,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",229,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"242","Naloxone","465-65-6",25,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",257,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"243","Naloxone","465-65-6",37.9,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",283,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"244","Naloxone","465-65-6",52.6,"ul/min/10^6 cells","hep","Louisse 2020","Strelevitz.et.al...2012","10^6 cell/ml",295,1.5,"suspension","96-well plate","WME","primary","no",0.06,"no","no","yes","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.893,"in silico"
"245","Naloxone","465-65-6",28,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",318,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.694505097420089,0.819714379705891,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,8.69423644967303,1.79513420440145,26.8049319888404,5.50310545545897,5.05576888563486,5.95546381668271,4.39464483020848,2.74615367461478,3.5512661491422,18.3084686491212,3.54436550802548,"RodgersRowland",0.927,"in silico"
"246","Naproxen","22204-53-1",0.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",68,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.995,"in silico"
"247","Naproxen","22204-53-1",0.6,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",101,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.995,"in silico"
"248","Naproxen","22204-53-1",0.3,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",117,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.995,"in silico"
"249","Naproxen","22204-53-1",2,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",258,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.956,"in silico"
"250","Naproxen","22204-53-1",16.4,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",334,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.989,"in silico"
"251","Naproxen","22204-53-1",4.91,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",350,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0301879543897097,0.0586066926158019,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.19,NA,2.99,-0.05,"ChemAxon","no",0.000616215046743588,0.999383784953256,0,2,0.0246415814838236,0.0471167562050309,0.0319882251960177,0.0761393324290932,0.0773801074592191,0.064953041596442,0.0456689006293619,0.0973868947731248,0.0361196096809337,0.122832935611223,0.0509490538772354,"RodgersRowland",0.989,"in silico"
